annotation_id,annotator,comment,created_at,id,lead_time,rating,taxonomy,updated_at,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Не удовлетворён,Не понравилось качество,Не понравился результат
1937,1,спасибо,2025-05-13 11:41:44.923,4195107,2.056,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:41:44.923,,,,,,,,
1938,1,"мастер пришел вовремя, поменял и опломбировал счётчик, всё отлично",2025-05-13 11:41:51.944,4194964,4.769,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-13 11:41:51.944,,,,,,,,
1939,1,"прошу прислать акт, заключение. на потолке образовалось пятно от протечки",2025-05-13 11:41:55.546,4194961,2.698,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:41:55.546,,,,,,,,
1940,1,спасибо!,2025-05-13 11:41:58.417,4194938,2.12,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:41:58.417,,,,,,,,
1941,1,ужасная управляющая компания,2025-05-13 11:42:02.860,4194881,3.398,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:42:02.860,,,,,,,,
1942,1,"благодарю за чистоту в подъезде, а то у нас там появился неприятный запах.",2025-05-13 11:42:10.627,4194871,6.861,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-13 11:42:10.627,,,,,,,,
1943,1,быстро помогли с ответом + четко выражена мысль и то что я просила - услышала,2025-05-13 11:42:16.978,4194793,5.472,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:42:16.978,,,,,,,,
1944,1,работа выполнена быстро!,2025-05-13 11:42:21.345,4194765,3.259,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:42:21.345,,,,,,,,
1945,1,оперативно и качественно,2025-05-13 11:42:26.034,4194755,3.849,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]",2025-05-13 11:42:26.034,,,,,,,,
1946,1,"спасибо, счетчик стал работать",2025-05-13 11:42:30.625,4194745,3.107,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:42:30.625,,,,,,,,
1947,1,"20 января, пока запаа нет",2025-05-13 11:42:34.731,4194731,12.418,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:42:47.226,,,,,,,,
1948,1,спасибо! очень помогли! отличный сантехник,2025-05-13 11:42:55.938,4194676,7.59,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-13 11:42:55.938,,,,,,,,
1949,1,"спасибо большое сергею сантехнику. пришёл быстро, всё отремонтировал и дал дельные советы!!!",2025-05-13 11:43:01.162,4194664,4.391,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-13 11:43:01.162,,,,,,,,
1950,1,спасибо!,2025-05-13 11:43:03.748,4194619,1.855,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:43:03.748,,,,,,,,
1951,1,"заявка выполнена, спасибо за заботу.",2025-05-13 11:43:08.194,4194591,3.466,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:43:08.194,,,,,,,,
1952,1,отлично работает теперь,2025-05-13 11:43:11.200,4194537,2.211,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:43:11.200,,,,,,,,
1953,1,очень оперативно,2025-05-13 11:43:15.382,4194467,2.578,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:43:15.382,,,,,,,,
1954,1,все понятно. спасибо,2025-05-13 11:43:19.793,4194448,3.433,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:43:19.793,,,,,,,,
1955,1,отлично,2025-05-13 11:43:22.992,4194443,2.377,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:43:22.992,,,,,,,,
1956,1,вопрос решен. спасибо,2025-05-13 11:43:30.473,4194412,6.495,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:43:30.473,,,,,,,,
1957,1,заявка выполнена,2025-05-13 11:43:33.693,4194408,2.086,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:43:33.693,,,,,,,,
1958,1,"поплняйте, пожалуйста, своевременно. сейчас опять мало пакетов",2025-05-13 11:43:39.281,4194380,4.531,5,"[{""taxonomy"":[[""Не понравилось качество""],[""Вопрос решен""]]}]",2025-05-13 11:43:39.281,,,,,,,,
1959,1,быстро,2025-05-13 11:43:42.679,4194371,2.605,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:43:42.679,,,,,,,,
1960,1,"спасибо большое за работу, за быстрый ответ на заявку и устранения .",2025-05-13 11:43:58.080,4194284,12.819,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-13 11:43:58.080,,,,,,,,
1961,1,в лк у меня нет задолженности. оплачивал более недели назад.,2025-05-13 11:44:03.437,4194255,3.29,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:44:03.437,,,,,,,,
1962,1,спасибо за оперативность !!!,2025-05-13 11:44:07.278,4194213,3.004,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:44:07.278,,,,,,,,
1963,1,большое спасибо инженеру.,2025-05-13 11:44:11.431,4194143,3.23,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-13 11:44:11.431,,,,,,,,
1964,1,спасибо станиславу большое!),2025-05-13 11:44:14.971,4194109,2.676,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-13 11:44:14.971,,,,,,,,
1965,1,идеально закрывается дверь. огромное спасибо мастеру!,2025-05-13 11:44:20.386,4194080,4.108,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-13 11:44:20.386,,,,,,,,
1966,1,все хорошо,2025-05-13 11:46:37.914,4194077,2.85,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:46:37.914,,,,,,,,
1967,1,все хорошо,2025-05-13 11:46:41.331,4194074,2.544,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:46:41.331,,,,,,,,
1968,1,все быстро и оперативно. спасибо!,2025-05-13 11:46:45.659,4194058,3.385,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:46:45.659,,,,,,,,
1969,1,спасибо за оперативность!,2025-05-13 11:46:49.172,4194045,2.827,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:46:49.173,,,,,,,,
1970,1,спасибо большое,2025-05-13 11:46:54.624,4193960,4.57,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:46:54.624,,,,,,,,
1971,1,"хотелось бы, чтобы передали информацию в отдел, занимающийся возвратом средств. 
получается нет взаимодействия смежных отделов в ук",2025-05-13 11:47:07.358,4193955,11.522,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:47:07.358,,,,,,,,
1972,1,хорошо только цвет другой,2025-05-13 11:47:13.013,4193850,3.975,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:47:13.013,,,,,,,,
1973,1,спасибо большое! все оперативно устранили.,2025-05-13 11:47:17.905,4193778,3.459,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:47:17.905,,,,,,,,
1974,1,спасибо!,2025-05-13 11:47:21.030,4193742,2.287,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:47:21.030,,,,,,,,
1975,1,это с учётом остальных платежей или только за электричество?,2025-05-13 11:47:25.178,4193739,3.215,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:47:25.178,,,,,,,,
1976,1,спасибо!,2025-05-13 11:47:28.622,4193646,2.692,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:47:28.622,,,,,,,,
1977,1,спасибо!,2025-05-13 11:47:31.885,4193629,2.172,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:47:31.885,,,,,,,,
1978,1,оперативно,2025-05-13 11:47:35.718,4193600,2.813,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:47:35.718,,,,,,,,
1979,1,оплата за коммунальные услуги оплачены 30.12.2024. когда можно пере заказать  справку,2025-05-13 11:47:39.321,4193423,2.722,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:47:39.321,,,,,,,,
1980,1,всё супер. спасибо сантехнику за решение проблемы.,2025-05-13 11:47:43.793,4193401,3.319,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-13 11:47:43.793,,,,,,,,
1981,1,спасибо,2025-05-13 11:47:48.149,4193229,2.531,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:47:48.149,,,,,,,,
1982,1,спасибо за быстрое исполнение заявки,2025-05-13 11:47:51.893,4193160,2.892,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:47:51.893,,,,,,,,
1983,1,"спасибо за оперативную работу,вопрос решен.",2025-05-13 11:47:56.839,4193119,3.993,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:47:56.839,,,,,,,,
1984,1,"оперативно, качественно, проффессионально.",2025-05-13 11:48:01.936,4192998,3.483,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:48:01.936,,,,,,,,
1985,1,спасибо! все оперативно и быстро было сделано! 👍🏻,2025-05-13 11:48:06.566,4192859,3.61,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:48:06.566,,,,,,,,
1986,1,спасибо,2025-05-13 11:48:09.620,4192837,2.084,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:48:09.620,,,,,,,,
1987,1,спасибо за порядок на нашей площадке,2025-05-13 11:48:14.445,4192829,4.012,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]",2025-05-13 11:48:14.445,,,,,,,,
1988,1,отработали оперативно,2025-05-13 11:48:18.212,4192809,2.933,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:48:18.212,,,,,,,,
1989,1,"быстро, класс!",2025-05-13 11:48:22.640,4192803,3.703,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:48:22.640,,,,,,,,
1990,1,неверный логин пароль,2025-05-13 11:48:27.456,4192799,3.724,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:48:27.456,,,,,,,,
1991,1,все оперативно. спасибо,2025-05-13 11:48:31.489,4192791,2.478,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:48:31.489,,,,,,,,
1992,1,неверный логин и пароль🥹,2025-05-13 11:48:35.325,4192779,2.421,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:48:35.325,,,,,,,,
1993,1,спасибо,2025-05-13 11:48:38.170,4192767,2.106,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:48:38.170,,,,,,,,
1994,1,спасибо за оперативность!,2025-05-13 11:48:41.785,4192765,2.772,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:48:41.785,,,,,,,,
1995,1,"все быстро , четко , спасибо !",2025-05-13 11:48:48.020,4192700,4.434,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:48:48.020,,,,,,,,
1996,1,"надеюсь, что закрепили, а не просто втолкнули назад. проверю вечером",2025-05-13 11:48:56.129,4192664,6.861,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:48:56.129,,,,,,,,
1997,1,"спасибо, оперативно",2025-05-13 11:49:00.066,4192576,3.078,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:49:00.066,,,,,,,,
1998,1,быстро и качественно!,2025-05-13 11:49:04.028,4192554,2.825,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:49:04.028,,,,,,,,
1999,1,все работает,2025-05-13 11:49:07.476,4192425,2.565,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:49:07.476,,,,,,,,
2000,1,благодарю за оперативное решение!,2025-05-13 11:49:11.480,4192420,2.749,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:49:11.480,,,,,,,,
2001,1,"помыт только пол. двери , где входная группа так и в пыли .",2025-05-13 11:49:25.777,4192400,13.473,5,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-13 11:49:25.777,,,,,,,,
2002,1,"оперативно и быстро все сделали, что требовалось.",2025-05-13 11:49:30.219,4192384,3.681,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:49:30.219,,,,,,,,
2003,1,первый раз за 5 лет заявка выполнена как полагается и оперативно! спасибо!,2025-05-13 11:49:38.104,4192338,6.358,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:49:38.104,,,,,,,,
2004,1,"быстро отреагировали, техник позвонил, что-то где-то сделал, отопление снова греет. спасибо.",2025-05-13 11:49:44.174,4192327,4.855,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-13 11:49:44.174,,,,,,,,
2005,1,спасибо огромное!,2025-05-13 11:49:48.250,4192316,3.12,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:49:48.250,,,,,,,,
2006,1,спасибо,2025-05-13 11:49:51.225,4192163,2.074,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:49:51.225,,,,,,,,
2007,1,отреагировали моментально. сантехник нашел причину быстро и устранил быстро. спасибо большое.,2025-05-13 11:49:56.035,4192161,3.676,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:49:56.035,,,,,,,,
2008,1,"вы лучшие,  благодарю.",2025-05-13 11:50:02.106,4192111,4.871,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]",2025-05-13 11:50:02.106,,,,,,,,
2009,1,спасибо большое за оперативность,2025-05-13 11:50:05.623,4191968,2.669,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:50:05.623,,,,,,,,
2010,1,спасибо большое,2025-05-13 11:50:10.236,4191921,3.633,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:50:10.236,,,,,,,,
2011,1,"отличная работа, быстро и качественно",2025-05-13 11:50:15.564,4191863,4.281,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]",2025-05-13 11:50:15.564,,,,,,,,
2012,1,"отличная работа, быстро, качественно 🙌",2025-05-13 11:50:21.269,4191852,4.081,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:50:21.269,,,,,,,,
2013,1,"не доделали работу до конца, ушли, пока трудно оценить,устранили ли причину протечки.",2025-05-13 11:50:26.241,4191814,4.037,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-13 11:50:26.241,,,,,,,,
2014,1,очень благодарны!,2025-05-13 11:50:29.035,4191800,1.977,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:50:29.035,,,,,,,,
2015,1,"спасибо за ремонт, приступили к работам в тот же день!",2025-05-13 11:50:33.957,4191795,4.047,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:50:33.958,,,,,,,,
2016,1,спасибо,2025-05-13 11:50:36.876,4191737,1.86,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:50:36.876,,,,,,,,
2017,1,"посыпали песком но не везде, упала на парковке и разбила руку",2025-05-13 11:50:44.908,4191725,6.233,5,"[{""taxonomy"":[[""Не понравился результат""],[""Не понравилось качество""]]}]",2025-05-13 11:50:44.908,,,,,,,,
2018,1,оперативно,2025-05-13 11:50:50.117,4191676,4.17,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:50:50.117,,,,,,,,
2019,1,"все объяснил,обнаружил утечку сверху,залитие приостановлено,благодарю.",2025-05-13 11:50:55.085,4191673,3.718,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:50:55.085,,,,,,,,
2020,1,"да, заработало",2025-05-13 11:50:58.224,4191635,2.162,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:50:58.224,,,,,,,,
2021,1,"спасибо, мастер пришёл очень быстро.",2025-05-13 11:51:02.428,4191625,3.154,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-13 11:51:02.428,,,,,,,,
2022,1,"спасибо! очень быстро отреагировали и заменили лампу не только на 2 этаже, но и на первом. благодарю!",2025-05-13 11:51:07.557,4191616,4.046,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:51:07.557,,,,,,,,
2023,1,сделали все быстро,2025-05-13 11:51:10.429,4191610,2.139,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:51:10.429,,,,,,,,
2024,1,быстро сделали. спасибо.,2025-05-13 11:51:15.165,4191609,3.841,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:51:15.165,,,,,,,,
2025,1,спасибо,2025-05-13 11:51:18.481,4191525,2.557,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:51:18.481,,,,,,,,
2026,1,спасибо большое,2025-05-13 11:51:23.284,4191350,3.361,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:51:23.284,,,,,,,,
2027,1,"спасибо, хорошо убрали!",2025-05-13 11:51:27.053,4191309,2.757,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-13 11:51:27.053,,,,,,,,
2028,1,очень чисто. спасибо за уборку,2025-05-13 11:51:30.717,4191296,2.751,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-13 11:51:30.717,,,,,,,,
2029,1,большое спасибо. все выполнено оперативно и качественно,2025-05-13 11:51:35.499,4191260,3.881,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]",2025-05-13 11:51:35.499,,,,,,,,
2030,1,спасибо большое !,2025-05-13 11:51:39.268,4191131,2.132,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:51:39.268,,,,,,,,
2031,1,спасибо большое,2025-05-13 11:51:42.286,4191084,1.987,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:51:42.286,,,,,,,,
2032,1,"спасибо, заявка выполнена.",2025-05-13 11:51:47.416,4191047,4.006,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:51:47.416,,,,,,,,
2033,1,спасибо большое за оперативный ответ,2025-05-13 11:51:51.953,4191031,2.95,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:51:51.953,,,,,,,,
2034,1,на заявку отреагировали ночью мгновенно. течь устранена операивно и качественно! спасибо всем и виктору персонально!,2025-05-13 11:51:57.772,4190995,4.901,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]",2025-05-13 11:51:57.772,,,,,,,,
2035,1,"спасибо,оперативно отреагировали, перекрыли воду",2025-05-13 11:52:02.146,4190986,3.649,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:52:02.146,,,,,,,,
2036,1,спасибо за оперативность,2025-05-13 11:52:07.751,4190984,4.757,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:52:07.751,,,,,,,,
2037,1,"выполнено, спасибо",2025-05-13 11:52:10.854,4190976,2.101,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:52:10.854,,,,,,,,
2038,1,очень быстро решил проблему,2025-05-13 11:52:14.755,4190855,2.998,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:52:14.755,,,,,,,,
2039,1,спасибо!,2025-05-13 11:52:18.169,4190842,2.419,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:52:18.169,,,,,,,,
2040,1,спасибо большое!!! вы очень аперативные,2025-05-13 11:52:23.387,4190830,3.491,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:52:23.387,,,,,,,,
2041,1,все оперативно устранили,2025-05-13 11:52:27.564,4190827,3.146,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:52:27.564,,,,,,,,
2042,1,"хорошо, что решили вопрос. но тем не менее, человек менее внимательный не обратил бы внимание на пришедший повторный счёт за коммуналку и оплатил его бы дважды.",2025-05-13 11:52:34.598,4190748,6.064,5,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-13 11:52:34.598,,,,,,,,
2043,1,"четко, оперативно",2025-05-13 11:52:38.956,4190727,3.527,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:52:38.956,,,,,,,,
2044,1,спасибо за работу!,2025-05-13 11:52:42.389,4190707,2.374,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:52:42.389,,,,,,,,
2045,1,"причину выяснили, но дверь как была открыта, так и осталась. вопрос не был решен.",2025-05-13 11:52:49.329,4190696,9.088,5,"[{""taxonomy"":[[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-13 11:52:56.958,,,,,,,,
2046,1,очень быстро отреагировали,2025-05-13 11:53:01.447,4190639,3.566,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-13 11:53:01.447,,,,,,,,
2047,1,"частично произведена уборка, засохшое дерьмо в углу так и осталось не убранным.",2025-05-13 11:53:07.197,4190613,4.843,5,"[{""taxonomy"":[[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-13 11:53:07.197,,,,,,,,
2048,1,"спасибо, что быстро исправили👌👍💖",2025-05-13 11:53:11.980,4190484,2.822,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:53:11.980,,,,,,,,
2049,1,спасибо,2025-05-13 11:53:15.167,4190394,1.925,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:53:15.167,,,,,,,,
2050,1,спасибо,2025-05-13 11:53:18.001,4190375,1.954,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:53:18.001,,,,,,,,
2051,1,все оперативно и качественно,2025-05-13 11:53:23.559,4190348,8.06,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]",2025-05-13 11:53:29.925,,,,,,,,
2052,1,все быстро и хорошо,2025-05-13 11:53:35.201,4190280,4.364,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]",2025-05-13 11:53:35.201,,,,,,,,
2053,1,"долго, но всё равно, спасибо",2025-05-13 11:53:41.880,4190237,5.733,5,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-13 11:53:41.880,,,,,,,,
2054,1,"спасибо , быстро отреагировали!",2025-05-13 11:53:45.024,4190112,2.399,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:53:45.024,,,,,,,,
2055,1,спасибо!,2025-05-13 11:53:48.289,4190065,2.101,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:53:48.289,,,,,,,,
2056,1,спасибо огромное,2025-05-13 11:53:57.408,4190019,2.948,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:53:57.408,,,,,,,,
2057,1,спасибо огромное,2025-05-13 11:54:00.749,4190011,2.31,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:54:00.749,,,,,,,,
2058,1,"оперативно, доброжелательно и качественно! огромное спасибо за помощь.",2025-05-13 11:54:07.859,4189998,5.548,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]",2025-05-13 11:54:07.859,,,,,,,,
2059,1,быстро и вовремя,2025-05-13 11:54:11.391,4189874,2.48,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:54:11.391,,,,,,,,
2060,1,"огромное спасибо за мгновенную помощь!! очень приятно, что так быстро среагировали и понятно объяснили, какие кнопки нажимать!! теперь я знаю, что делать в подобных случаях, ещё раз спасибо))",2025-05-13 11:54:26.540,4189813,12.653,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]",2025-05-13 11:54:26.540,,,,,,,,
2061,1,быстро сработали!,2025-05-13 11:54:30.273,4189802,2.799,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-13 11:54:30.273,,,,,,,,
2062,1,благодарю,2025-05-13 11:54:33.919,4189696,2.024,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:54:33.919,,,,,,,,
2063,1,спасибо,2025-05-13 11:54:37.212,4189651,2.482,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-13 11:54:37.212,,,,,,,,
